Solution Type,lambda,f1,f2,f3,Index in Pareto Front
Pareto Front Solution 256,9.640513666723399e-08,0.00010099435218095316,0.18776580497243034,0.18312949103126658,256
Pareto Front Solution 257,0.024910655162967577,0.7689215685178533,1.3199787712666091e-05,0.0017396487848763227,257
Pareto Front Solution 258,0.0005646146294988171,0.042743715395410685,0.0006520532282126173,0.000662872116734108,258
Pareto Front Solution 259,1.1929612389161712e-06,8.30074629886316e-05,0.5994697641802242,0.13375438834171757,259
Pareto Front Solution 260,0.005145724104119984,0.3846302158421539,0.00011625641629403986,0.003388051984045469,260
Pareto Front Solution 261,5.281831186400333e-08,7.191269507876177e-05,0.2900344374369954,0.33684528852378975,261
Pareto Front Solution 262,0.006500781149643178,0.44354210339372285,8.992454341991667e-05,0.0033754562006787564,262
Pareto Front Solution 263,7.427471537021403e-08,0.0001020187533183725,0.18525121924571075,0.2120355983215357,263
Pareto Front Solution 264,7.026066197052594e-08,4.452726775983751e-05,0.46136512984033307,0.42021893246560643,264
Pareto Front Solution 265,0.3062837706956179,0.9939559835958199,1.0245143040300914e-07,6.776856224399242e-05,265
Pareto Front Solution 266,0.022303825282692036,0.7434082811455061,1.5225173599291921e-05,0.0018655675685418996,266
Pareto Front Solution 267,0.02494971492711614,0.7645269044652503,1.2897275022034565e-05,0.0017416594150782693,267
Pareto Front Solution 268,0.0014834204670654974,0.13912198971352344,0.00036036650815936597,0.0014165366150456524,268
Pareto Front Solution 269,1.8597784335706135e-06,0.00010191866840233986,0.5829320244703659,0.07947424890682893,269
Pareto Front Solution 270,5.523365004215734e-08,6.614795467201373e-05,0.3184190192604043,0.35219822399483536,270
Pareto Front Solution 271,5.716570188135022e-08,0.0001332871598364566,0.12539852965306938,0.18681824257279092,271
Pareto Front Solution 272,2.068022991133771e-06,4.820438340759606e-05,0.9093348416245284,0.2722985780638076,272
Pareto Front Solution 273,0.012145893463525386,0.6051176517344397,3.850065359817586e-05,0.002702912453480546,273
Pareto Front Solution 274,0.0024294860319077427,0.2184517233576974,0.00024429897965993797,0.0026283510955502827,274
Pareto Front Solution 275,1.9179334436485877e-06,4.4588182058769726e-05,0.913048204820399,0.3076057596000888,275
Pareto Front Solution 276,0.012278361049080509,0.6180739401763299,3.77457649570491e-05,0.0026708724740127374,276
Pareto Front Solution 277,0.042100658438438715,0.856565420663691,5.25971298526517e-06,0.0011047850539887831,277
Pareto Front Solution 278,7.838398188778156e-07,7.712397617671782e-05,0.549351704490971,0.15124872925186905,278
Pareto Front Solution 279,0.00211111520971171,0.1960392460573882,0.00027484676237163867,0.0023388650531111273,279
Pareto Front Solution 280,0.008945990258503875,0.5268133722015756,5.893293998142617e-05,0.0030833182275561218,280
Pareto Front Solution 281,6.916095996713737e-08,8.289946842082808e-05,0.24212667957294193,0.26355960116036753,281
Pareto Front Solution 282,0.0008637924499706208,0.07410610496292928,0.0005268589529147255,0.0009086723237083437,282
Pareto Front Solution 283,1.2055117234568332e-06,9.289417176294096e-05,0.5307652407711227,0.10436084028165143,283
Pareto Front Solution 284,0.07707611884165057,0.9197770730940357,1.6717980320573864e-06,0.000607336069333759,284
Pareto Front Solution 285,0.016128079489854955,0.6736904185729937,2.5170784293137485e-05,0.002300403064754503,285
Pareto Front Solution 286,9.05752782079341e-07,1.4088041340047958e-05,0.960614082077983,0.6933748827594426,286
Pareto Front Solution 287,1.508531282740264e-07,5.942360751958704e-05,0.40332379127123263,0.24940120545475475,287
Pareto Front Solution 288,0.003429286951560566,0.28835874637057113,0.000184267286408377,0.003243256103570828,288
Pareto Front Solution 289,1.8517772956229418e-06,9.122712600564609e-05,0.6572188837412674,0.10404720539226871,289
Pareto Front Solution 290,0.00030435602639303016,0.017636357149551484,0.0008021954850323202,0.00020981916460111443,290
Pareto Front Solution 291,0.021753670970609,0.7393563526497539,1.561777736781709e-05,0.001874798726936085,291
Pareto Front Solution 292,0.019408626274771353,0.7152544857508155,1.8795985441517286e-05,0.0020346549598986353,292
Pareto Front Solution 293,0.018592253813681944,0.7038825778826608,2.0866025236967352e-05,0.0021556275272432554,293
Pareto Front Solution 294,0.005267765111141921,0.39018622480156406,0.0001150510757900241,0.0034238065513698805,294
Pareto Front Solution 295,1.3450838520996948e-07,0.00025774172856675437,0.03200697862147188,0.05016783526694939,295
Pareto Front Solution 296,3.942999882585569e-07,6.270320223723587e-05,0.5239019235656935,0.20284270753798686,296
Pareto Front Solution 297,3.2859318186985914e-06,9.471696451452916e-05,0.8022232521625196,0.04441136439277008,297
Pareto Front Solution 298,0.003328389385276799,0.2818368947571208,0.00018969312658954215,0.003209406011681002,298
Pareto Front Solution 299,3.5246180854027184e-06,8.295098282674693e-05,0.8699683450311141,0.05544290856804217,299
Pareto Front Solution 300,0.015849467841012665,0.6677517543088246,2.6792667270880725e-05,0.002389549914817923,300
Pareto Front Solution 301,0.0010059557107703915,0.08918916057499833,0.00046564124767475867,0.0009340117062985791,301
Pareto Front Solution 302,9.892924958147104e-07,0.00016437808486053187,0.13803497999819958,0.03259214572848472,302
Pareto Front Solution 303,3.042617749621415e-06,0.00012753034284008937,0.5689083503047252,0.024131905457124198,303
Pareto Front Solution 304,2.993717332714851e-08,3.484357327387959e-05,0.5540151370482017,0.6425451250878245,304
Pareto Front Solution 305,0.020399423284219155,0.7238812530410288,1.797785681171165e-05,0.002021744616805268,305
Pareto Front Solution 306,1.4726569394230606e-07,8.629605818244516e-05,0.2515061182190622,0.17123661458942005,306
Pareto Front Solution 307,0.013095984814323829,0.6229282941031749,3.5016185861718294e-05,0.002629507341168166,307
Pareto Front Solution 308,0.007480357752768285,0.4883122280633868,7.422238056799164e-05,0.0032345902169858306,308
Pareto Front Solution 309,1.201897349041363e-07,0.00016073369093977142,0.08434539091844921,0.0952218474832779,309
Pareto Front Solution 310,0.017834453615590082,0.6956301533739068,2.184229296631628e-05,0.0021830863753526763,310
Pareto Front Solution 311,0.0026151310680714635,0.23232238065406052,0.00023251728487478848,0.002785176414752221,311
Pareto Front Solution 312,1.004540965402872e-07,9.649616045448151e-05,0.1989951754506049,0.1852263061408793,312
Pareto Front Solution 313,4.550912753367353e-08,5.945150743981146e-05,0.3550869938931187,0.41666337921519103,313
Pareto Front Solution 314,1.0872302574636537e-06,2.6084752066528014e-05,0.9285893289535484,0.5556931947190946,314
Pareto Front Solution 315,0.004183756908130183,0.3345219079946867,0.0001455139183981008,0.0033125085031931235,315
Pareto Front Solution 316,0.0025099680521006407,0.22846162804170367,0.00023735061068096077,0.0026661715260748,316
Pareto Front Solution 317,0.00038003135564355564,0.02492423110125364,0.0007358655254797948,0.0003215100120924635,317
Pareto Front Solution 318,0.023862151107530757,0.755867790585959,1.3894904753847162e-05,0.0018021344388832144,318
Pareto Front Solution 319,0.0014526114885967706,0.13387220844328915,0.0003659051184317158,0.0013692105764543045,319
Pareto Front Solution 320,8.155895515622055e-07,8.643548174368656e-05,0.48091399490287773,0.1220920966798061,320
Pareto Front Solution 321,0.15931520886407502,0.9737253640272238,3.930609116602291e-07,0.00023578884390925483,321
Pareto Front Solution 322,0.013274595744213472,0.6271487943080662,3.380202316720634e-05,0.002579348435905429,322
Pareto Front Solution 323,1.6818057216072744e-07,6.302619730247456e-05,0.3892616150205934,0.22192851349556236,323
Pareto Front Solution 324,0.010278440167325516,0.5627290141979551,4.878527600807609e-05,0.0029216835247768964,324
Pareto Front Solution 325,0.011040227358095237,0.5810184330224988,4.4136715445354306e-05,0.0028306306698373594,325
Pareto Front Solution 326,5.791490493390438e-08,7.581646939884769e-05,0.27152511229827586,0.3065590404636968,326
Pareto Front Solution 327,0.0016927898152938187,0.1589610252883206,0.00032704409058527634,0.001799177909255245,327
Pareto Front Solution 328,0.002240305599514088,0.20283743833746953,0.0002710517185804511,0.0025449243892815294,328
Pareto Front Solution 329,1.856635574420654e-07,0.00010964274043091233,0.1800376964338735,0.11212076213092369,329
Pareto Front Solution 330,0.024021424844676703,0.7593081203044164,1.3253390411472768e-05,0.0017397780225672762,330
Pareto Front Solution 331,0.0007160036861020104,0.059702623979958805,0.0005623381026890713,0.000758610329207928,331
Pareto Front Solution 332,0.006974612778465467,0.46982343767549595,8.103822769191412e-05,0.003284936541319893,332
Pareto Front Solution 333,0.019697020719311824,0.7203341098172683,1.8623409144904698e-05,0.0020288027310736497,333
Pareto Front Solution 334,0.0006084341468887166,0.04734572660483344,0.0006179089502110581,0.0006946897606901974,334
Pareto Front Solution 335,7.624459672576216e-06,6.710642716230019e-05,0.9680990036716006,0.04155996972567017,335
Pareto Front Solution 336,6.317258211820255e-08,0.0001373724961262264,0.1172597518208355,0.1709421093487188,336
Pareto Front Solution 337,5.5623775682530586e-08,0.00013213639466216125,0.1278399263737189,0.1922896776096904,337
Pareto Front Solution 338,7.107362137119958e-08,6.057508637081702e-05,0.3506744851060354,0.33779367832872415,338
Pareto Front Solution 339,4.786504796232748e-08,6.753236295416568e-05,0.312882968551563,0.37218561100752806,339
Pareto Front Solution 340,0.0046863402840718014,0.36140808968330784,0.00013099739810446548,0.0033962488440267254,340
Pareto Front Solution 341,0.006755258349295728,0.45376433458222004,8.444826921962533e-05,0.003321662877165725,341
Pareto Front Solution 342,0.0009290892889952696,0.0825417703561609,0.0004879857874360669,0.0008856893191723768,342
Pareto Front Solution 343,1.065696206023612e-07,4.766454579418516e-05,0.461307808174906,0.3414574122971234,343
Pareto Front Solution 344,3.068757088576165e-06,7.46667191985738e-05,0.8750082826367792,0.08837879408533357,344
Pareto Front Solution 345,0.0006694712457508188,0.0536575866015965,0.0006022324821858263,0.0007722334331596676,345
Pareto Front Solution 346,7.211396758337125e-08,8.449796705543097e-05,0.23619446099200955,0.2544065074244915,346
Pareto Front Solution 347,0.00374803321401179,0.3081964059077868,0.00016871340392510495,0.0033265443618218475,347
Pareto Front Solution 348,0.012059807987162715,0.6135047185456937,3.874545129214055e-05,0.002695472088407314,348
Pareto Front Solution 349,2.980538931483829e-06,0.00014381151240594413,0.4432596301396665,0.01705921293788167,349
Pareto Front Solution 350,0.012289340141985385,0.6096572542019739,3.842385720122144e-05,0.0027073207378999534,350
Pareto Front Solution 351,0.037948709286029114,0.8385395217707243,6.83099003215131e-06,0.0012669711890444903,351
Pareto Front Solution 352,7.019013107620439e-08,8.346691170952813e-05,0.23999239798587932,0.2603142047350165,352
Pareto Front Solution 353,2.25937007608785e-06,0.00012882012932251911,0.4490938499213913,0.03731629518128922,353
Pareto Front Solution 354,0.009274872111160164,0.5452265959454707,5.599521927931669e-05,0.003026379644025722,354
Pareto Front Solution 355,0.01802918642498659,0.6990510132448642,2.114158096722447e-05,0.0021398703718927287,355
Pareto Front Solution 356,1.8326261855749878e-07,0.00015948077593709218,0.08751955021643332,0.0699070119463867,356
Pareto Front Solution 357,1.0835759788255141e-07,0.00013772186864400136,0.1113697245750767,0.11976759829819073,357
Pareto Front Solution 358,1.0177587342796927e-07,0.00013977056560359166,0.1086561678093614,0.12291294882108766,358
Pareto Front Solution 359,5.1508146142947173e-08,7.081688971270381e-05,0.29554019807138693,0.3456350899351067,359
Pareto Front Solution 360,0.13398508895801664,0.9613231283416087,5.998887114066254e-07,0.000311458816810488,360
Pareto Front Solution 361,0.010513677296819717,0.5677247908924444,4.799684167907811e-05,0.002926768964014246,361
Pareto Front Solution 362,0.006216626669001011,0.4311562950577723,9.671554231953418e-05,0.003444878531688174,362
Pareto Front Solution 363,8.355182235867839e-08,0.00010641476524702798,0.1737128117054743,0.19062189336028892,363
Pareto Front Solution 364,6.72744164403878e-08,8.182868322808025e-05,0.2462406583374918,0.2696712812457632,364
Pareto Front Solution 365,3.027488002087809e-06,8.994638003938165e-05,0.8050283681132333,0.06738389269311763,365
Pareto Front Solution 366,3.7074867296146805e-06,0.00012872217035738402,0.636044815923198,0.01918208857478917,366
Pareto Front Solution 367,2.1749276598863596e-06,5.509970731549821e-05,0.8932746272540786,0.23960409698870086,367
Pareto Front Solution 368,1.8173630818778238e-06,0.00014574043996155758,0.2781332691232542,0.029976898409486336,368
Pareto Front Solution 369,0.002126070027667383,0.19348829041587068,0.00028309200538968114,0.0024359146904909,369
Pareto Front Solution 370,3.4244042422425192e-06,8.118348591448268e-05,0.8709861862607648,0.05587905536578074,370
Pareto Front Solution 371,1.6229451807235894e-07,3.3871978467324594e-05,0.6431537147174406,0.41247102161428284,371
Pareto Front Solution 372,3.430172495098672e-07,8.609341935424102e-05,0.32817873792880725,0.12650670028590874,372
Pareto Front Solution 373,1.6248635020653825e-06,0.00010538134754407059,0.5205652108673833,0.07510327996786328,373
Pareto Front Solution 374,0.006056564163025522,0.42539954293936544,9.788363467608668e-05,0.0034046016616406604,374
Pareto Front Solution 375,2.370568919303072e-06,5.949361036219143e-05,0.8893934119126848,0.20163988971949456,375
Pareto Front Solution 376,3.622815678993628e-06,6.198698522197759e-06,0.9958763155433663,0.05863559370017338,376
Pareto Front Solution 377,3.376174510161259e-06,0.00013367945711493468,0.5664126930579594,0.014725271604840592,377
Pareto Front Solution 378,1.121952919930063e-06,2.7273351463024213e-05,0.9264362458211052,0.5398947171454117,378
Pareto Front Solution 379,2.7791976040657123e-07,5.149130120286847e-05,0.5582789960208164,0.2644007898993969,379
Pareto Front Solution 380,0.0016751560654240543,0.1547163057178256,0.00032974679539083963,0.0017876272909282424,380
Pareto Front Solution 381,0.0014171353413262207,0.1302729399523102,0.0003779793649337627,0.0013127140311672348,381
Pareto Front Solution 382,0.0815194018584473,0.9272446439454728,1.4303667035515376e-06,0.0005394823602260264,382
Pareto Front Solution 383,0.005835834197622184,0.4232604986049741,0.00010048852141762409,0.003364238749224913,383
Pareto Front Solution 384,0.009439686997076334,0.5399845426867904,5.566328726754024e-05,0.0030579123720580986,384
Pareto Front Solution 385,7.760643303816239e-08,7.964184025190364e-05,0.2569613370926101,0.2612858136878974,385
Pareto Front Solution 386,0.004774690321550716,0.36717644544208755,0.000128275433260334,0.0033961494821684807,386
Pareto Front Solution 387,0.0053316461963951196,0.4001028806957572,0.00011154358993827942,0.0033735921768084536,387
Pareto Front Solution 388,6.676219526224471e-08,7.389132359947518e-05,0.28061651152033623,0.2972074855326513,388
Pareto Front Solution 389,6.320276454470119e-08,7.936887885994787e-05,0.2561290399099063,0.2836466702529855,389
Pareto Front Solution 390,1.4377450493742547e-07,6.981225964059875e-05,0.33140813062924446,0.2161894943624917,390
Pareto Front Solution 391,7.07898520318487e-08,0.00010685961161789396,0.1711980801674664,0.2058936458102264,391
Pareto Front Solution 392,2.3167165202288386e-06,5.388186771212123e-05,0.9040300448889697,0.21985881118846765,392
Pareto Front Solution 393,1.0159891643111025e-07,0.00024810951106124144,0.035905468913677144,0.06426298155923198,393
Pareto Front Solution 394,0.00367239879865916,0.30423242913084625,0.00016896744976284286,0.0032614517139788815,394
Pareto Front Solution 395,1.1268486137855528e-06,2.7439036604625455e-05,0.9261414428333227,0.5377182925283207,395
Pareto Front Solution 396,4.811659557897081e-08,6.777141505960317e-05,0.311577615761381,0.37024360905497883,396
Pareto Front Solution 397,0.009375739754010928,0.537478852642447,5.731286448946205e-05,0.0031081614431795164,397
Pareto Front Solution 398,0.006259026505272107,0.4334951497795747,9.403846941219573e-05,0.003396298535836508,398
Pareto Front Solution 399,5.357366223885919e-08,6.483744528290857e-05,0.3255415894320327,0.3635702919839977,399
Pareto Front Solution 400,3.25026801072279e-06,0.00012071419266376566,0.6394495329222031,0.022579888365918125,400
Pareto Front Solution 401,9.02888057101882e-08,8.516397590343807e-05,0.23743063346384738,0.22654336342068418,401
Pareto Front Solution 402,0.08207065065044178,0.9252064119157106,1.479846017005401e-06,0.000566501341008125,402
Pareto Front Solution 403,0.007664691803529892,0.4851868252130551,7.468139850209477e-05,0.0033125477431914644,403
Pareto Front Solution 404,2.061705272484789e-06,9.631605766085278e-05,0.6533749836009562,0.08798373324563649,404
Pareto Front Solution 405,4.7165305838073993e-07,6.841994002642066e-05,0.5105025187233844,0.18071895265118187,405
Pareto Front Solution 406,0.003513385190199672,0.2937036110495141,0.0001799393002189429,0.003268533856126185,406
Pareto Front Solution 407,7.43559497601522e-08,4.6686758388487345e-05,0.4463778373424308,0.4002919245002534,407
Pareto Front Solution 408,0.005031007807428013,0.3779821180502861,0.00012347238649249175,0.0034678037170862686,408
Pareto Front Solution 409,3.201782952604318e-07,4.792940165033782e-05,0.6178955590997182,0.2867393536043862,409
Pareto Front Solution 410,0.03413425955331205,0.8198148290242145,7.525621897323409e-06,0.0013470785303051577,410
Pareto Front Solution 411,0.0003596712941739068,0.022551223413831884,0.0007764121995605952,0.00032194574714391203,411
Pareto Front Solution 412,2.254662152728694e-06,5.792867963894317e-05,0.8877457066347246,0.21851381917265883,412
Pareto Front Solution 413,1.6989452213276147e-06,8.731172590308332e-05,0.6604767682786981,0.11715356568008653,413
Pareto Front Solution 414,6.526547348125437e-08,7.29975263280963e-05,0.2846195451450975,0.3027469676034733,414
Pareto Front Solution 415,0.054110646502974556,0.8859397772190095,3.570931453229352e-06,0.000900679363687809,415
Pareto Front Solution 416,0.010627399004070247,0.5708883958534348,4.732159581435086e-05,0.002909067450167103,416
Pareto Front Solution 417,0.0187922279688533,0.7082198800958702,1.9793091141835156e-05,0.0020805699925319668,417
Pareto Front Solution 418,0.005709750473523491,0.4176296546549699,0.00010308552818924522,0.003368544455184595,418
Pareto Front Solution 419,0.0007493880355267869,0.06223871468070547,0.0005493942644047234,0.000800837409542908,419
Pareto Front Solution 420,0.004592766249354612,0.3567769934880977,0.00013176930560165556,0.0033538464726286265,420
Pareto Front Solution 421,3.2805019018501394e-07,0.00012806488870761645,0.15764009167718127,0.07328868031280505,421
Pareto Front Solution 422,1.0039337407734127e-07,7.3206826771776e-05,0.2930146566657401,0.242990325213765,422
Pareto Front Solution 423,1.934091901401367e-06,5.039663255118466e-05,0.8949627622253832,0.28537089576195795,423
Pareto Front Solution 424,8.836952981036354e-08,5.3040931866123885e-05,0.40698812284955277,0.3413275254528372,424
Pareto Front Solution 425,7.417358254709116e-07,7.523766395899336e-05,0.5521781277362473,0.15778453708472562,425
Pareto Front Solution 426,1.6838524447885318e-07,0.00013923754247776291,0.1135974310995631,0.08842369021745072,426
Pareto Front Solution 427,1.0491509652487943e-06,8.75605116295423e-05,0.5361845947314395,0.11878728393479392,427
Pareto Front Solution 428,0.005856939624629358,0.41598888951527613,0.00010378125553641266,0.003463801214572658,428
Pareto Front Solution 429,2.175567334524306e-06,9.895345283674233e-05,0.6515371455919934,0.08004627764246193,429
Pareto Front Solution 430,2.631606885415944e-06,0.00020777371817024072,0.13002940968011711,0.00820576836739502,430
Pareto Front Solution 431,0.019220199555154107,0.7111322338598786,1.978802299251164e-05,0.002107426244120845,431
Pareto Front Solution 432,6.608637613230647e-08,7.349123274074778e-05,0.2823971729885416,0.2996888660712943,432
Pareto Front Solution 433,3.9259544920196115e-08,0.00011590545461473477,0.16983772425274857,0.2717838931130366,433
Pareto Front Solution 434,2.6090212261074182e-06,6.557663209339287e-05,0.8814363313082443,0.1562449300034409,434
Pareto Front Solution 435,0.003057951882177591,0.2651822265509271,0.00020166728536233445,0.0030434791361068398,435
Pareto Front Solution 436,0.023049139792595968,0.7489983830133998,1.4718267869932043e-05,0.0018498156915768935,436
Pareto Front Solution 437,1.65504282953312e-07,7.449280404288605e-05,0.31617636809231225,0.18605550696136727,437
Pareto Front Solution 438,1.3239417819682676e-07,9.840199138400939e-05,0.20134892090810094,0.15876494121701631,438
Pareto Front Solution 439,0.008416155729225144,0.5101939756640509,6.4865467518181e-05,0.003181910287148768,439
Pareto Front Solution 440,2.378511841676833e-06,7.684465686513437e-05,0.8140859114775956,0.13695148918186453,440
Pareto Front Solution 441,0.023213624808105127,0.7504170461977834,1.45458852663822e-05,0.0018399905801205299,441
Pareto Front Solution 442,0.00938225754029875,0.5482621160646923,5.512889205497701e-05,0.0030133341868651777,442
Pareto Front Solution 443,8.915801132818508e-08,5.335996712019256e-05,0.4051855314697083,0.33836286389490344,443
Pareto Front Solution 444,1.1166790796162587e-06,8.992214444544638e-05,0.5336918292085036,0.11223624067657442,444
Pareto Front Solution 445,3.6706825829087974e-07,0.00013164537381505945,0.15458811309899198,0.06717688128651789,445
Pareto Front Solution 446,4.5385623701184827e-07,6.719102764427717e-05,0.5131839750023748,0.18533745658182657,446
Pareto Front Solution 447,0.0009991418094755123,0.08823253861213583,0.00048415051402866575,0.000969988015657952,447
Pareto Front Solution 448,1.4267575698137795e-07,8.523494842641342e-05,0.25430752133448986,0.1768100631703677,448
Pareto Front Solution 449,7.278453821319341e-07,0.0003126823949257809,0.022667870455413217,0.013355122507816754,449
Pareto Front Solution 450,8.841815669466602e-08,4.1092193192423985e-05,0.5034652733900936,0.4134614634747602,450
Pareto Front Solution 451,0.005065321775524155,0.3804596414882317,0.000120233727716263,0.0034192485722487056,451
Pareto Front Solution 452,2.545506563232723e-06,5.645433665459053e-05,0.9064722103810012,0.17770404803098794,452
Pareto Front Solution 453,5.893514016283992e-08,7.653749584347438e-05,0.26829088608979557,0.3018986742703741,453
Pareto Front Solution 454,9.775564177753547e-08,5.662928101374028e-05,0.3876138645689876,0.30802008556029264,454
Pareto Front Solution 455,5.025496584656368e-08,0.0001277260482642311,0.13782730853334915,0.21350180775565464,455
Pareto Front Solution 456,0.003351090436724861,0.2839135031098299,0.00018491029663000955,0.003170005754992432,456
Pareto Front Solution 457,0.010817099398872557,0.5749919214722802,4.612169226401267e-05,0.0028902108650641386,457
Pareto Front Solution 458,9.19206027458086e-08,4.248058084959931e-05,0.49389482179697836,0.39780730056955915,458
Pareto Front Solution 459,5.845904326823364e-08,5.2770455982691314e-05,0.39714115837323444,0.39880357056420174,459
Pareto Front Solution 460,4.307115749971717e-08,5.482198843003462e-05,0.3874362803718993,0.452196686650447,460
Pareto Front Solution 461,0.1416575692350732,0.9633300387369949,4.7012782251793564e-07,0.00027539176843160393,461
Pareto Front Solution 462,7.178979086411631e-08,7.670262436496787e-05,0.268607244088374,0.27969954250691015,462
Pareto Front Solution 463,8.40076280311307e-08,8.256111825952645e-05,0.24626866275360418,0.2429287544216784,463
Pareto Front Solution 464,0.0009030568596435938,0.07976610035157072,0.0004960529949202979,0.0008736895532899486,464
Pareto Front Solution 465,0.0052589870860097546,0.39382549559372343,0.0001143446723821583,0.0033853376588268134,465
Pareto Front Solution 466,0.0006469732073398309,0.05130060723523541,0.0006122979399678141,0.0007513626724215623,466
Pareto Front Solution 467,0.0054218008193711795,0.3965512080498573,0.0001134778557681682,0.003474152582249768,467
Pareto Front Solution 468,9.138750328989979e-08,4.2273492128780185e-05,0.4952988195123562,0.40014149222298123,468
Pareto Front Solution 469,2.7721700147023675e-06,0.00013208390583564032,0.5061681246640075,0.026759029335167366,469
Pareto Front Solution 470,4.157710865216694e-08,3.727542480081549e-05,0.518625908592343,0.5603364207146577,470
Pareto Front Solution 471,6.144160268715435e-08,0.0002292910385067779,0.04731853482467787,0.10222317588228294,471
Pareto Front Solution 472,0.010484174661844358,0.5773859474071452,4.73063309732907e-05,0.002879760280833335,472
Pareto Front Solution 473,0.011285080671062243,0.5865920614081465,4.278507277618441e-05,0.002801839003948878,473
Pareto Front Solution 474,0.015850668542499845,0.6686968764047134,2.6254449518249402e-05,0.002354412385418383,474
Pareto Front Solution 475,1.8076289487497561e-06,0.00011798679311036545,0.45450677903855774,0.05422437364362562,475
Pareto Front Solution 476,0.001754646064740096,0.1646552690903556,0.00031824804586272744,0.0018957354430305634,476
Pareto Front Solution 477,3.0326941673180165e-08,4.304513396493505e-06,0.9262995215925071,0.9363119067854858,477
Pareto Front Solution 478,1.8345025715699043e-07,3.7933034896471994e-05,0.6193782502934633,0.3633742980840081,478
Pareto Front Solution 479,4.073182302224155e-06,0.00010490577448384691,0.8125725463234257,0.03931462070404573,479
Pareto Front Solution 480,1.2440193416331267e-07,5.295679230293406e-05,0.4327108411451846,0.3002908335773319,480
Pareto Front Solution 481,5.370713231667025e-08,6.494504980639361e-05,0.32494855517480825,0.3626342365006295,481
Pareto Front Solution 482,0.004777203841424114,0.3653081982762863,0.00013073902877848374,0.0034533746745974347,482
Pareto Front Solution 483,0.0017663912463043903,0.1634111076676556,0.0003216829931242685,0.0019449149547620809,483
Pareto Front Solution 484,0.0008696766450007627,0.07619779606258324,0.0005067720655916046,0.0008570594123961542,484
Pareto Front Solution 485,5.386388157672337e-08,0.00022376683551481098,0.05184939889490334,0.11598200828937023,485
Pareto Front Solution 486,0.008183364998034478,0.5121027947713716,6.612448045283704e-05,0.0031565522389575187,486
Pareto Front Solution 487,0.003139812069173924,0.26931561856681324,0.0002005800127897923,0.0031346301058077894,487
Pareto Front Solution 488,5.743918016701471e-08,6.780140942850954e-05,0.30973979083404807,0.33818886313413865,488
Pareto Front Solution 489,1.6399976807474684e-07,6.219453922867726e-05,0.3923733826857583,0.22765426782319556,489
Pareto Front Solution 490,4.17326843070336e-08,3.746189323927526e-05,0.5169128956331142,0.5583297596862508,490
Pareto Front Solution 491,0.05533510427541361,0.8861415887782741,3.136450614831027e-06,0.0008590592074205432,491
Pareto Front Solution 492,0.011301995822360257,0.5861340875045138,4.3348569275337406e-05,0.002832535570797266,492
Pareto Front Solution 493,1.3412658649662661e-07,5.549546384020594e-05,0.42049513927826493,0.28033508513605515,493
Pareto Front Solution 494,2.560327545492826e-07,7.673085359379617e-05,0.3478863994569624,0.1561368182852372,494
Pareto Front Solution 495,0.0030850953264654713,0.27083690071431304,0.00019680223918844167,0.003015759153257804,495
Pareto Front Solution 496,0.26666296030114955,0.9973875445365239,7.347612186430574e-08,0.00010554841181417506,496
Pareto Front Solution 497,0.0035044662353022776,0.293140624911614,0.00018039025716877038,0.0032659732323323124,497
Pareto Front Solution 498,0.0003034999422619385,0.01757700105119452,0.00499589887589676,0.000477732704779239,498
Pareto Front Solution 499,4.6149942854462393e-08,0.00035503376548985573,0.021025866819781004,0.07594522748476402,499
